"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","more_me_in","phase_effect"
"LOC111105247.1",38.6256161514027,-0.612919857411551,0.208913333649925,-1.73717900658123,0.0823555792702831,1,"not significant","phase1"
"LOC111105250.1",8.85949637481622,0.018397418961677,0.249312719953895,0,1,1,"not significant","phase1"
"LOC111104317.1",1.22009198276666,-0.163500102477294,0.229672908630747,0,1,1,"not significant","phase1"
"LOC111104799.1",0.21717852826333,0.0217939546533134,0.0811035242096266,0,1,1,"not significant","phase1"
"LOC111104771.1",2.00453860185051,0.14802994226075,0.231681621784134,0,1,1,"not significant","phase1"
"LOC111104359.1",29.0775439381736,0.249097074625334,0.189053969996688,0,1,1,"not significant","phase1"
"LOC111105474.1",2.13146440890436,-0.163452563216788,0.216735278117935,0,1,1,"not significant","phase1"
"LOC111104268.1",162.591294437053,-0.131303112855213,0.135067467528532,0,1,1,"not significant","phase1"
"LOC111104669.1",52.0026451472625,0.281121527636249,0.148751688966385,0.209217978313389,0.834278078315865,1,"not significant","phase1"
"LOC111104691.1",0.648327036493258,-0.19049379793748,0.171722768531106,0,1,1,"not significant","phase1"
"LOC111103131.1",0.753939044800901,0.0650996328500407,0.0873614405810935,0,1,1,"not significant","phase1"
"LOC111104666.1",2.86257510820904,0.0639796767918662,0.094697048254485,0,1,1,"not significant","phase1"
"LOC111103557.1",60.1673719418327,-0.218898453128727,0.154481820913272,0,1,1,"not significant","phase1"
"LOC111102509.1",0.565247694030294,-0.111639540705409,0.123877751525996,0,1,1,"not significant","phase1"
"LOC111104850.1",8.54117599404811,0.314244023571806,0.248020627301979,0.259026937681218,0.795614456341043,1,"not significant","phase1"
"LOC111103061.1",71.4004460614346,-0.00461919925834394,0.121431692827246,0,1,1,"not significant","phase1"
"LOC111104437.1",54.2684330424201,0.0170930859201191,0.195194250572468,0,1,1,"not significant","phase1"
"LOC111105148.1",0.919491725990971,-0.0370998508645403,0.0986384746714777,0,1,1,"not significant","phase1"
"LOC111103436.1",16.2140873819835,-0.0549257462187817,0.233622008915721,0,1,1,"not significant","phase1"
"LOC111103480.1",60.229157445334,0.275103014493355,0.150138688983905,0.167198839041719,0.867213597871934,1,"not significant","phase1"
"LOC111103315.1",25.3159417558976,-0.0723923449190327,0.190620221500868,0,1,1,"not significant","phase1"
"LOC111103297.1",81.2963601979432,0.250628598019423,0.127903903097058,0.00491461170614895,0.996078722982697,1,"not significant","phase1"
"LOC111103299.1",3.71879112822511,0.120097342108189,0.248500150377382,0,1,1,"not significant","phase1"
"Trnad-guc_13.1",0.969618196593023,-0.223638635903478,0.162067626430629,0,1,1,"not significant","phase1"
"LOC111104092.1",0.55271667642323,-0.0843351426595856,0.115023215828006,0,1,1,"not significant","phase1"
"LOC111105566.1",4.49898116447625,-0.210936086156432,0.184155255247988,0,1,1,"not significant","phase1"
"LOC111103800.1",0.25047187362425,-0.103075955980754,0.0920887791606971,0,NA,NA,NA,"phase1"
"LOC111103799.1",57.5022627738372,0.0958550395530133,0.170828703646816,0,1,1,"not significant","phase1"
"LOC111102808.1",15.4865555668142,-0.0815368261958665,0.233064484060353,0,1,1,"not significant","phase1"
"LOC111103482.1",82.1578151847095,0.0605557162118627,0.15216376586307,0,1,1,"not significant","phase1"
"LOC111103304.1",16.354855578556,0.424165756031565,0.228970200448354,0.760648135392838,0.446867260736523,1,"not significant","phase1"
"LOC111103393.1",80.8901201696561,-0.0616759805839725,0.151052211165262,0,1,1,"not significant","phase1"
"LOC111104039.1",0.757004055591129,-0.215435563752029,0.127508867732469,0,1,1,"not significant","phase1"
"LOC111104038.1",14.0471697015428,-0.373822816894538,0.240420764203185,-0.515025469222337,0.606535222462509,1,"not significant","phase1"
"LOC111104279.1",0.51515345326136,0.00685057789393676,0.097241684891114,0,1,1,"not significant","phase1"
"LOC111104276.1",42.2371197602636,-0.354163884382563,0.220572873219601,-0.472242496831685,0.636753709603862,1,"not significant","phase1"
"LOC111103905.1",0.51842373208024,-0.0556527009456693,0.0952957791092951,0,1,1,"not significant","phase1"
"LOC111103904.1",42.0188608645308,0.00227463373885558,0.155906611767582,0,1,1,"not significant","phase1"
"LOC111105158.1",13.3432126399727,0.333327909759844,0.21796275665394,0.38230343127906,0.702236309855618,1,"not significant","phase1"
"LOC111103816.1",0.669385825748409,-0.116684037459092,0.148967098339244,0,1,1,"not significant","phase1"
"LOC111103788.1",3.75808192343952,-0.542120422173148,0.247684061896446,-1.17940742709266,0.238235979108045,1,"not significant","phase1"
"LOC111103787.1",65.9874361639556,0.00339402068869997,0.149193002626964,0,1,1,"not significant","phase1"
"LOC111103789.1",1.03952942407717,0.039096167904591,0.218568474691716,0,1,1,"not significant","phase1"
"LOC111103377.1",30.4926086605864,0.251553297349952,0.176592502039474,0.00879594168502491,0.992981944428091,1,"not significant","phase1"
"LOC111103343.1",4.60136290936219,0.226309495837293,0.236960377568566,0,1,1,"not significant","phase1"
"LOC111104134.1",90.0954952037868,0.158434736150305,0.125222369566031,0,1,1,"not significant","phase1"
"LOC111104135.1",2.40716255211401,0.185359016794084,0.214876475473292,0,1,1,"not significant","phase1"
"LOC111103990.1",9.94601973461726,-0.100193801191743,0.244858460105787,0,1,1,"not significant","phase1"
"LOC111103375.1",381.305696503145,-0.0222003500113807,0.0677522957368599,0,1,1,"not significant","phase1"
"LOC111102860.1",0.283500644525459,-0.00567475318641909,0.11480562079201,0,NA,NA,NA,"phase1"
"LOC111105551.1",4.63833158123239,0.275684765923316,0.172873301387534,0.148575666208504,0.881888475413776,1,"not significant","phase1"
"LOC111104789.1",22.0407310172755,-0.734893226790878,0.201565391640231,-2.40563731127192,0.0161442836567179,1,"not significant","phase1"
"LOC111104298.1",1.17460514089017,-0.248124126819487,0.205925938303293,0,1,1,"not significant","phase1"
"LOC111104296.1",0.548052059817157,-0.110913960332856,0.106010766115514,0,1,1,"not significant","phase1"
"LOC111104306.1",0.31483317539991,-0.111259701906356,0.114295623300427,0,1,1,"not significant","phase1"
"LOC111104128.1",2.11763814859584,-0.00217569774314834,0.241474524687021,0,1,1,"not significant","phase1"
"LOC111103123.1",195.754609291431,0.10466519496881,0.104599445959352,0,1,1,"not significant","phase1"
"LOC111103981.1",4.29824381437387,-0.526820036897608,0.242095413294682,-1.14343362862748,0.252858596831821,1,"not significant","phase1"
"LOC111103982.1",35.4179107066889,0.0239936017421662,0.175415189181234,0,1,1,"not significant","phase1"
"LOC111102852.1",2.08479693144894,0.0860342009150185,0.0877841869479018,0,1,1,"not significant","phase1"
"LOC111104015.1",8.6786801916398,-0.00373132615996579,0.227910898195919,0,1,1,"not significant","phase1"
"LOC111102574.1",0.212801243900568,-0.0927162212612418,0.104771407993319,0,1,1,"not significant","phase1"
"LOC111104415.1",7.25317088302946,-0.406045052866677,0.245278151413554,-0.636196301902063,0.524648483232335,1,"not significant","phase1"
"LOC111104082.1",0.346419820065993,-0.252420062894625,0.159110138055482,-0.0152099855119316,0.98786465529764,1,"not significant","phase1"
"LOC111104083.1",81.4676516632618,-0.227288578077155,0.14774412634742,0,1,1,"not significant","phase1"
"LOC111102399.1",0.247169327245257,0.131630315384019,0.117519016741481,0,NA,NA,NA,"phase1"
"LOC111104021.1",36.1291301371102,0.400610403198632,0.189805693052419,0.793497817565659,0.427487840331189,1,"not significant","phase1"
"LOC111102623.1",12.6429291917896,0.18561205653872,0.239634475772369,0,1,1,"not significant","phase1"
"LOC111103625.1",57.6005851997118,0.703022203316629,0.157989300949503,2.86742330394528,0.00413829093824568,1,"not significant","phase1"
"LOC111103624.1",6.48041324997744,-0.28348344748511,0.233018039553109,-0.143694657930029,0.885741589774064,1,"not significant","phase1"
"LOC111103220.1",20.9031268979721,-0.723513772621434,0.208202370408614,-2.27429578103326,0.0229482086653094,1,"not significant","phase1"
"LOC111103794.1",94.0073876795324,0.161231153890968,0.119151508971638,0,1,1,"not significant","phase1"
"LOC111102390.1",4.54308494472732,-0.310006566563385,0.248004126819275,-0.241957935672225,0.808812757346115,1,"not significant","phase1"
"LOC111102910.1",0.87385893713879,0.0726464936368794,0.186130250444278,0,1,1,"not significant","phase1"
"LOC111104416.1",127.13743468567,0.0579360635526482,0.0913368152048585,0,1,1,"not significant","phase1"
"LOC111102858.1",7.87999819919339,0.0483237585356263,0.161979983562005,0,1,1,"not significant","phase1"
"LOC111102973.1",1.02133831560929,-0.372118269137483,0.176224265424184,-0.692970794025077,0.488327880195636,1,"not significant","phase1"
"LOC111105564.1",0.408733793299361,-0.0421671920259935,0.126791906505546,0,1,1,"not significant","phase1"
"LOC111105168.1",0.717208004942984,0.158814287875242,0.199934738582986,0,1,1,"not significant","phase1"
"LOC111104639.1",1.53482853301329,-0.0770927893209348,0.0826845811909735,0,1,1,"not significant","phase1"
"LOC111104638.1",0.755180926537307,-0.101488569766636,0.10177857188706,0,1,1,"not significant","phase1"
"LOC111104640.1",0.920414535894037,-0.14100153608829,0.118810695460496,0,1,1,"not significant","phase1"
"LOC111102616.1",0.168157162198641,-0.0178006562703467,0.0838593238844126,0,1,1,"not significant","phase1"
"LOC111103370.1",18.6004983089989,0.564003130419195,0.234807173819114,1.33728082201224,0.181130988623885,1,"not significant","phase1"
"LOC111104139.1",64.3925648023521,-0.227608244782103,0.164410002430342,0,1,1,"not significant","phase1"
"LOC111103593.1",0.793241831187544,0.10581376680032,0.185423531445744,0,1,1,"not significant","phase1"
"LOC111105365.1",16.4390593304931,0.495085296804933,0.201009241684079,1.21927377443733,0.222740299038951,1,"not significant","phase1"
"LOC111105366.1",54.091872892066,0.0687127889362547,0.13860811116495,0,1,1,"not significant","phase1"
"LOC111105367.1",0.620180180184796,0.00936228240029516,0.153837580881793,0,1,1,"not significant","phase1"
"LOC111105220.1",0.358994210341083,-0.104603274288412,0.140250669208369,0,1,1,"not significant","phase1"
"LOC111105228.1",0.56017060586796,0.0899888706915653,0.168309140838119,0,1,1,"not significant","phase1"
"LOC111105221.1",0.333806490102989,-0.0664205147281579,0.0813984225727084,0,1,1,"not significant","phase1"
"LOC111105222.1",88.3818588976478,0.171087936522148,0.123255154304295,0,1,1,"not significant","phase1"
"LOC111105174.1",30.6881449837799,-0.0027942041213636,0.228546826287046,0,1,1,"not significant","phase1"
"LOC111103918.1",17.5930882066128,0.198252190078839,0.242404407061346,0,1,1,"not significant","phase1"
"LOC111103917.1",24.075379366788,0.296847319002652,0.223927244551788,0.209207767890956,0.834286048699607,1,"not significant","phase1"
"LOC111103919.1",10.1897567095334,0.000875545888267821,0.242776151032753,0,1,1,"not significant","phase1"
"LOC111105175.1",56.1759601257475,-0.119880455792342,0.194114277916113,0,1,1,"not significant","phase1"
"LOC111102977.1",11.0674316184061,-0.125130140492285,0.240734799201093,0,1,1,"not significant","phase1"
"LOC111104091.1",8.37858473383912,-0.231865128468909,0.237017043572337,0,1,1,"not significant","phase1"
"LOC111105187.1",1.62043972772537,-0.0847709593109402,0.163611480360215,0,1,1,"not significant","phase1"
"LOC111105190.1",4.30359911457843,0.032772409288161,0.226271461191027,0,1,1,"not significant","phase1"
"LOC111105192.1",86.1514307991941,0.261823185468207,0.125165051792004,0.0944607564086989,0.924743154860237,1,"not significant","phase1"
"LOC111104005.1",0.474970268956235,0.188734567338553,0.180661190439903,0,1,1,"not significant","phase1"
"LOC111103996.1",330.474465695637,0.109798729655827,0.16848565835148,0,1,1,"not significant","phase1"
"LOC111104004.1",10.9956999579301,0.252271552334231,0.245684507495801,0.00924581023599737,0.992623015864324,1,"not significant","phase1"
"LOC111103995.1",248.258947057581,0.0372640647879854,0.208071246791058,0,1,1,"not significant","phase1"
"LOC111104000.1",32.2108107789888,-0.241861194591645,0.189891534895102,0,1,1,"not significant","phase1"
"LOC111104002.1",22.108381690094,-0.539794860167989,0.206981903872143,-1.40009756769366,0.161484103335953,1,"not significant","phase1"
"LOC111104023.1",325.628466537684,-0.0856280433766167,0.128337176513554,0,1,1,"not significant","phase1"
"LOC111104249.1",0.12624867637746,-0.0224201876695443,0.0807114785054891,0,1,1,"not significant","phase1"
"LOC111103968.1",45.0007183421921,-0.116301702758324,0.225661674882467,0,1,1,"not significant","phase1"
"LOC111105636.1",34.9720238616147,0.00533048645000708,0.174644070294707,0,1,1,"not significant","phase1"
"LOC111104488.1",12.6111000658271,-0.431782024613243,0.231398594228676,-0.785579641134725,0.432113795587648,1,"not significant","phase1"
"LOC111104490.1",151.629049492762,0.180210830597159,0.195145220641071,0,1,1,"not significant","phase1"
"LOC111104487.1",155.154623943381,-0.0516924308653176,0.142849518646425,0,1,1,"not significant","phase1"
"LOC111104407.1",5.69431551540491,-0.0674392339694619,0.245782390226904,0,1,1,"not significant","phase1"
"LOC111105437.1",51.8688882873797,-0.0968537605052828,0.171204334045331,0,1,1,"not significant","phase1"
"LOC111103014.1",1.41608826336237,-0.032045277945987,0.163461069033775,0,1,1,"not significant","phase1"
"LOC111105198.1",0.877275283143127,-0.121136895713805,0.220884326426755,0,1,1,"not significant","phase1"
"LOC111105199.1",12.4594484425488,-0.293920471076929,0.244033080593616,-0.17997752997295,0.857170208619958,1,"not significant","phase1"
"LOC111103017.1",6.69580865009564,-0.183181224956803,0.191342919752425,0,1,1,"not significant","phase1"
"LOC111103021.1",0.625419211364192,-0.0156838412039059,0.150769190641486,0,1,1,"not significant","phase1"
"LOC111103019.1",16.4560855558314,-0.616713558807415,0.250097187122075,-1.46628421945593,0.14257087275541,1,"not significant","phase1"
"LOC111103020.1",15.3189449232866,-0.224012716764916,0.241052498087797,0,1,1,"not significant","phase1"
"LOC111103024.1",0.447512358179684,-0.170001180653793,0.190511405446033,0,1,1,"not significant","phase1"
"LOC111103018.1",26.6346542995984,0.0182549371394519,0.246880516774441,0,1,1,"not significant","phase1"
"LOC111103668.1",43.0007020172081,-0.0715110839683775,0.23446638917727,0,1,1,"not significant","phase1"
"LOC111103667.1",7.44951165642702,0.670345194883205,0.225053382567916,1.867757729686,0.0617958478250456,1,"not significant","phase1"
"LOC111104127.1",35.5795675874738,0.199225086230017,0.155088095312477,0,1,1,"not significant","phase1"
"LOC111102413.1",36.3431307640349,-0.140884493379122,0.235557291066676,0,1,1,"not significant","phase1"
"LOC111103915.1",36.7485206968359,-0.421859366570304,0.16296473012576,-1.05458013177256,0.291617394483464,1,"not significant","phase1"
"LOC111103349.1",84.757564146795,0.00625970444253417,0.155192204655484,0,1,1,"not significant","phase1"
"LOC111103347.1",2.99047520451462,0.148703877301103,0.177829232873296,0,1,1,"not significant","phase1"
"LOC111102735.1",3.99176412662733,-0.442505689244729,0.215861079342038,-0.891803607354795,0.372498207837684,1,"not significant","phase1"
"LOC111102736.1",33.3085496842511,-0.280432992357279,0.226236003498928,-0.134518785191604,0.892992357654725,1,"not significant","phase1"
"LOC111102733.1",13.8238552428498,-0.351118759459336,0.237177919506975,-0.426341371361775,0.669859115793631,1,"not significant","phase1"
"LOC111102734.1",2.11998509510015,-0.0870792305086576,0.247946481487722,0,1,1,"not significant","phase1"
"LOC111103115.1",68.7021931579704,-0.281399750039294,0.20398433386848,-0.153932164513863,0.877663222728881,1,"not significant","phase1"
"LOC111105203.1",0.503853301913417,-0.120674916101668,0.156802986427889,0,1,1,"not significant","phase1"
"LOC111102931.1",24.785133574669,-0.239860077637479,0.249386324793945,0,1,1,"not significant","phase1"
"LOC111102934.1",46.5617275632604,-0.353831322857367,0.20532309190865,-0.505697249599,0.613069199385519,1,"not significant","phase1"
"LOC111103866.1",402.607180503277,0.106278842198358,0.0754130953870235,0,1,1,"not significant","phase1"
"LOC111103568.1",64.8314126157156,0.0664058405963424,0.149480196147237,0,1,1,"not significant","phase1"
"LOC111103567.1",298.370216439354,-0.0759103441753479,0.0786369856884806,0,1,1,"not significant","phase1"
"LOC111102827.1",2.08121700009155,-0.621170473202149,0.250122754897762,-1.48395324269424,NA,NA,NA,"phase1"
