"gene_name" "GO_id"
"36312" "LOC111125780" ""
"36313" "LOC111125504" "GO:0016020"
"36314" "LOC111125784" "GO:0008757"
"36315" "LOC111125505" "GO:0016020"
"36316" "LOC111125823" "GO:0016020"
"36317" "LOC111125509" "GO:0006139; GO:0016799; GO:1901564"
"36318" "LOC111125578" "GO:0005829; GO:0005886"
"36319" "LOC111125826" "GO:0000166; GO:0005666; GO:0006384"
"36320" "LOC111125791" "GO:0005794"
"36321" "LOC111125511" "GO:0016020"
"36322" "LOC111125582" "GO:0016020"
"36323" "LOC111125795" "GO:0003950"
"36324" "LOC111125831" ""
"36325" "LOC111125253" "GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"36326" "LOC111125515" ""
"36327" "LOC111125833" "GO:0016020"
"36328" "LOC111125590" "GO:0016020"
"36329" "LOC111125255" ""
"36330" "LOC111125521" "GO:0016020; GO:0016747"
"36331" "LOC111125834" "GO:0031417"
"36332" "LOC111125594" ""
"36333" "LOC111125259" "GO:0005737; GO:0008270"
"36334" "LOC111125527" "GO:0005524; GO:0140662"
"36335" "LOC111125594" ""
"36336" "LOC111125801" ""
"36337" "LOC111125596" "GO:0005524; GO:0006139; GO:0016310; GO:0019205"
"36338" "LOC111125531" "GO:0016020"
"36339" "LOC111125839" ""
"36340" "LOC111125599" "GO:0004672; GO:0005524; GO:0016310"
"36341" "LOC111125839" ""
"36342" "LOC111125802" "GO:0007165"
"36343" "LOC111125604" "GO:0005737; GO:0008270"
"36344" "LOC111125842" "GO:0005576; GO:0045202"
"36345" "LOC111125803" "GO:0016020; GO:0022857"
"36346" "LOC111125273" "GO:0036211"
"36347" "LOC111125848" "GO:0016020"
"36348" "LOC111125615" "GO:0005524; GO:0016226; GO:0051536; GO:0140663"
"36349" "LOC111125276" "GO:0016020; GO:0022857"
"36350" "LOC111125806" "GO:0005794; GO:0015031"
"36351" "LOC111125607" "GO:0043565"
"36352" "LOC111125809" ""
"36353" "LOC111125811" "GO:0005581"
"36354" "LOC111125546" "GO:0005643"
"36355" "LOC111125852" ""
"36356" "LOC111125854" "GO:0004672; GO:0005524; GO:0016310"
"36357" "LOC111125818" "GO:0004833; GO:0019441; GO:0020037; GO:0046872"
"36358" "LOC111125285" "GO:0016020"
"36359" "LOC111125555" "GO:0005737; GO:0019904; GO:0043231"
"36360" "LOC111125856" "GO:0005737; GO:0007165; GO:0008289"
"36361" "LOC111125290" ""
"36362" "LOC111125634" "GO:0005085"
"36363" "LOC111125558" ""
"36364" "LOC111125858" "GO:0016616; GO:0051287"
"36365" "LOC111125823" "GO:0016020"
"36366" "LOC111125855" "GO:0004519; GO:0004536; GO:0006308"
"36367" "LOC111125634" "GO:0005085"
"36368" "LOC111125827" ""
"36369" "LOC111125296" "GO:0005784; GO:0006886"
"36370" "LOC111125862" ""
"36371" "LOC111125298" ""
"36372" "LOC111125639" ""
"36373" "LOC111125565" ""
"36374" "LOC111125870" "GO:0000124; GO:0003712"
"36375" "LOC111125301" ""
"36376" "LOC111125833" "GO:0016020"
"36377" "LOC111125872" "GO:0031514"
"36378" "LOC111125641" "GO:0016020"
"36379" "LOC111125306" "GO:0004672; GO:0005524; GO:0016310"
"36380" "LOC111125642" "GO:0016020"
"36381" "LOC111125873" "GO:0004519; GO:0004536; GO:0006308"
"36382" "LOC111125308" ""
"36383" "LOC111125649" "GO:0009966; GO:0016020"
"36384" "LOC111125881" ""
"36385" "LOC111125311" "GO:0016020"
"36386" "LOC111125651" "GO:0031011"
"36387" "LOC111125839" ""
"36388" "LOC111125884" ""
"36389" "LOC111125314" "GO:0042981"
"36390" "LOC111125885" ""
"36391" "LOC111125656" "GO:0006508; GO:0008234"
"36392" "LOC111125890" "GO:0003676; GO:0006139; GO:0008408"
"36393" "LOC111125843" "GO:0005975; GO:0016020"
"36394" "LOC111125320" "GO:0016020"
"36395" "LOC111125647" ""
"36396" "LOC111125849" "GO:0005737; GO:0008270"
"36397" "LOC111125895" ""
"36398" "LOC111125581" "GO:0016020"
"36399" "LOC111125320" "GO:0016020"
"36400" "LOC111125663" "GO:0005096; GO:0051056"
"36401" "LOC111125898" ""
"36402" "LOC111125588" ""
"36403" "LOC111125663" "GO:0005096; GO:0051056"
"36404" "LOC111125879" "GO:0016020"
"36405" "LOC111125320" "GO:0016020"
"36406" "LOC111125589" "GO:0016020; GO:0016757"
"36407" "LOC111125664" "GO:0046983"
"36408" "LOC111125854" "GO:0004672; GO:0005524; GO:0016310"
"36409" "LOC111125664" "GO:0046983"
"36410" "LOC111125593" ""
"36411" "LOC111125328" "GO:0004500; GO:0005507"
"36412" "LOC111125855" "GO:0004519; GO:0004536; GO:0006308"
"36413" "LOC111125594" ""
"36414" "LOC111125909" "GO:0003723"
"36415" "LOC111125669" "GO:0000139; GO:0016758"
"36416" "LOC111125594" ""
"36417" "LOC111125911" "GO:0005524; GO:0140662"
"36418" "LOC111125672" "GO:0016020"
"36419" "LOC111125330" "GO:0016020"
"36420" "LOC111125914" "GO:0005507; GO:0016020; GO:0016491"
"36421" "LOC111125673" "GO:0016020"
"36422" "LOC111125603" "GO:0005737; GO:0008270"
"36423" "LOC111125917" "GO:0005975; GO:0016020"
"36424" "LOC111125330" "GO:0016020"
"36425" "LOC111125608" "GO:0008270; GO:0016787"
"36426" "LOC111125921" ""
"36427" "LOC111125678" "GO:0016020"
"36428" "LOC111125870" "GO:0000124; GO:0003712"
"36429" "LOC111125922" ""
"36430" "LOC111125332" "GO:0008146"
"36431" "LOC111125872" "GO:0031514"
"36432" "LOC111125662" ""
"36433" "LOC111125925" "GO:0016020"
"36434" "LOC111125618" ""
"36435" "LOC111125330" "GO:0016020"
"36436" "LOC111125686" ""
"36437" "LOC111125928" "GO:0016020"
"36438" "LOC111125690" "GO:0016020"
"36439" "LOC111125330" "GO:0016020"
"36440" "LOC111125623" ""
"36441" "LOC111125694" "GO:0016020"
"36442" "LOC111125931" "GO:0016020"
"36443" "LOC111125330" "GO:0016020"
"36444" "LOC111125881" ""
"36445" "LOC111125934" "GO:0016020"
"36446" "LOC111125885" ""
"36447" "LOC111125700" "GO:0005507; GO:0016020; GO:0016491"
"36448" "LOC111125330" "GO:0016020"
"36449" "LOC111125634" "GO:0005085"
"36450" "LOC111125885" ""
"36451" "LOC111125330" "GO:0016020"
"36452" "LOC111125634" "GO:0005085"
"36453" "LOC111125890" "GO:0003676; GO:0006139; GO:0008408"
"36454" "LOC111125942" ""
"36455" "LOC111125717" ""
"36456" "LOC111125635" "GO:0005634"
"36457" "LOC111125891" "GO:0005085; GO:0031410"
"36458" "LOC111125336" ""
"36459" "LOC111125639" "GO:0016020"
"36460" "LOC111125717" "GO:0003723; GO:0016301; GO:0016310"
"36461" "LOC111125942" ""
"36462" "LOC111125720" "GO:0005509"
"36463" "LOC111125899" "GO:0016020"
"36464" "LOC111125942" ""
"36465" "LOC111125640" "GO:0016020"
"36466" "LOC111125726" "GO:0004423; GO:0046872"
"36467" "LOC111125638" ""
"36468" "LOC111125904" "GO:0016020"
"36469" "LOC111125942" ""
"36470" "LOC111125345" ""
"36471" "LOC111125906" "GO:0003677; GO:0003700; GO:0005634; GO:0007165"
"36472" "LOC111125347" ""
"36473" "LOC111125942" ""
"36474" "LOC111125734" "GO:0016020"
"36475" "LOC111125906" "GO:0003677; GO:0003700; GO:0005634; GO:0007165"
"36476" "LOC111125347" ""
"36477" "LOC111125735" ""
"36478" "LOC111125950" ""
"36479" "LOC111125347" ""
"36480" "LOC111125653" "GO:0005737; GO:0019904; GO:0043231"
"36481" "LOC111125909" "GO:0003723"
"36482" "LOC111125736" "GO:0016020"
"36483" "LOC111125655" ""
"36484" "LOC111125951" "GO:0003756; GO:0005783"
"36485" "LOC111125740" ""
"36486" "LOC111125352" ""
"36487" "LOC111125955" "GO:0016020"
"36488" "LOC111125915" "GO:0005507; GO:0016020; GO:0016491"
"36489" "LOC111125745" "GO:0003779; GO:0030036; GO:0031267"
"36490" "LOC111125918" "GO:0016020"
"36491" "LOC111125660" "GO:0006281"
"36492" "LOC111125749" ""
"36493" "LOC111125943" ""
"36494" "LOC111125663" "GO:0005096; GO:0051056"
"36495" "LOC111125922" ""
"36496" "LOC111125360" ""
"36497" "LOC111125958" "GO:0016020"
"36498" "LOC111125662" ""
"36499" "LOC111125923" "GO:0005044; GO:0016020"
"36500" "LOC111125363" ""
"36501" "LOC111125664" "GO:0046983"
"36502" "LOC111125960" "GO:0005085; GO:0007264"
"36503" "LOC111125758" ""
"36504" "LOC111125929" "GO:0016020"
"36505" "LOC111125762" "GO:0003677; GO:0005634"
"36506" "LOC111125366" "GO:0016020"
"36507" "LOC111125930" "GO:0036211"
"36508" "LOC111125370" ""
"36509" "LOC111125932" "GO:0016020"
"36510" "LOC111125764" "GO:0004550; GO:0006183; GO:0006228; GO:0006241"
"36511" "LOC111125672" "GO:0016020"
"36512" "LOC111125971" "GO:0016020"
"36513" "LOC111125373" ""
"36514" "LOC111125935" "GO:0016020"
"36515" "LOC111125375" ""
"36516" "LOC111125764" "GO:0004550; GO:0006183; GO:0006228; GO:0006241"
"36517" "LOC111125673" "GO:0016020"
"36518" "LOC111125972" "GO:0016491"
"36519" "LOC111125939" "GO:0016020; GO:0016747"
"36520" "LOC111125375" ""
"36521" "LOC111125764" "GO:0004550; GO:0006183; GO:0006228; GO:0006241"
"36522" "LOC111125940" "GO:0016020"
"36523" "LOC111125678" "GO:0016020"
"36524" "LOC111125385" "GO:0016020; GO:0016746"
"36525" "LOC111125942" ""
"36526" "LOC111125985" "GO:0016020"
"36527" "LOC111125768" ""
"36528" "LOC111125388" ""
"36529" "LOC111125685" ""
"36530" "LOC111125987" "GO:0008270"
"36531" "LOC111125771" ""
"36532" "LOC111125392" "GO:0004867; GO:0005576; GO:0016020"
"36533" "LOC111125942" ""
"36534" "LOC111125688" "GO:0005044"
"36535" "LOC111125774" ""
"36536" "LOC111125693" ""
"36537" "LOC111125942" ""
"36538" "LOC111125989" "GO:0016787"
"36539" "LOC111125778" ""
"36540" "LOC111125398" ""
"36541" "LOC111125696" ""
"36542" "LOC111125942" ""
"36543" "LOC111125402" ""
"36544" "LOC111125697" "GO:0003677; GO:0046872"
"36545" "LOC111125994" ""
"36546" "LOC111125786" "GO:0016020"
"36547" "LOC111125710" "GO:0005634; GO:0005694; GO:0006355; GO:0046975"
"36548" "LOC111125403" "GO:0004930; GO:0016020"
"36549" "LOC111125997" ""
"36550" "LOC111125789" ""
"36551" "LOC111125792" "GO:0005509"
"36552" "LOC111125717" ""
"36553" "LOC111125952" ""
"36554" "LOC111125718" "GO:0051260"
"36555" "LOC111125797" ""
"36556" "LOC111125720" "GO:0005509"
"36557" "LOC111126006" "GO:0016020"
"36558" "LOC111125799" "GO:0003779; GO:0030036; GO:0031267"
"36559" "LOC111125722" "GO:0016020"
"36560" "LOC111125418" "GO:0005764"
"36561" "LOC111125802" "GO:0007165"
"36562" "LOC111126014" "GO:0003723; GO:0003724; GO:0005524; GO:0005737; GO:0006401; GO:0016787"
"36563" "LOC111125425" "GO:0006281"
"36564" "LOC111125802" "GO:0007165"
"36565" "LOC111125731" "GO:0005739; GO:0034551"
"36566" "LOC111125802" "GO:0007165"
"36567" "LOC111125958" "GO:0016020"
"36568" "LOC111126019" "GO:0012501"
"36569" "LOC111125734" "GO:0016020"
"36570" "LOC111125803" "GO:0016020; GO:0022857"
"36571" "LOC111125960" "GO:0005085; GO:0007264"
"36572" "LOC111125735" ""
"36573" "LOC111125808" ""
"36574" "LOC111125962" ""
"36575" "LOC111125431" "GO:0000124; GO:0046982"
"36576" "LOC111125738" "GO:0051260"
"36577" "LOC111126024" "GO:0004970; GO:0045211"
"36578" "LOC111125433" ""
"36579" "LOC111125810" ""
"36580" "LOC111125740" ""
"36581" "LOC111125811" "GO:0005581"
"36582" "LOC111125968" "GO:0016020"
"36583" "LOC111125743" ""
"36584" "LOC111125434" ""
"36585" "LOC111125437" ""
"36586" "LOC111125973" ""
"36587" "LOC111125816" ""
"36588" "LOC111125437" ""
"36589" "LOC111125975" "GO:0004531"
"36590" "LOC111126035" ""
"36591" "LOC111125754" "GO:0008017"
"36592" "LOC111125438" "GO:0005730; GO:0006364; GO:0032040; GO:0036211"
"36593" "LOC111125822" "GO:0000049"
"36594" "LOC111125824" ""
"36595" "LOC111125441" ""
"36596" "LOC111126039" "GO:0009966; GO:0046872"
"36597" "LOC111125985" "GO:0016020"
"36598" "LOC111125830" ""
"36599" "LOC111125833" "GO:0016020"
"36600" "LOC111126044" "GO:0004531"
"36601" "LOC111125764" "GO:0004550; GO:0006183; GO:0006228; GO:0006241"
"36602" "LOC111125611" "GO:0008757; GO:0032259"
"36603" "LOC111125449" "GO:0004100; GO:0016020"
"36604" "LOC111126047" ""
"36605" "LOC111125764" "GO:0004550; GO:0006183; GO:0006228; GO:0006241"
"36606" "LOC111125991" "GO:0005509"
"36607" "LOC111125833" ""
"36608" "LOC111125764" "GO:0004550; GO:0006183; GO:0006228; GO:0006241"
"36609" "LOC111125994" ""
"36610" "LOC111125838" "GO:0005524; GO:0140662"
"36611" "LOC111125450" "GO:0016020"
"36612" "LOC111126054" ""
"36613" "LOC111125765" "GO:0004842"
"36614" "LOC111125839" ""
"36615" "LOC111125997" ""
"36616" "LOC111125767" ""
"36617" "LOC111125455" "GO:0005509"
"36618" "LOC111125840" "GO:0016020"
"36619" "LOC111125770" ""
"36620" "LOC111125844" "GO:0004519; GO:0004536; GO:0006308"
"36621" "LOC111126067" "GO:0047429"
"36622" "LOC111125772" "GO:0005744; GO:0030150"
"36623" "LOC111125461" "GO:0016020"
"36624" "LOC111126071" "GO:0005509"
"36625" "LOC111125773" "GO:0004725; GO:0005769; GO:0005886; GO:0008138; GO:0016311"
"36626" "LOC111125463" "GO:0016020"
"36627" "LOC111126006" "GO:0016020"
"36628" "LOC111125781" "GO:0000049"
"36629" "LOC111125463" "GO:0016020"
"36630" "LOC111126011" "GO:0016020"
"36631" "LOC111125854" "GO:0004672; GO:0005524; GO:0016310"
"36632" "LOC111126080" ""
"36633" "LOC111125788" "GO:0016020; GO:0022857"
"36634" "LOC111126015" "GO:0005737; GO:0008270"
"36635" "LOC111125463" "GO:0016020"
"36636" "LOC111125854" "GO:0004672; GO:0005524; GO:0016310"
"36637" "LOC111125792" "GO:0005509"
"36638" "LOC111126017" "GO:0005737; GO:0008270"
"36639" "LOC111126086" "GO:0009966; GO:0046872"
"36640" "LOC111125463" "GO:0016020"
"36641" "LOC111125795" "GO:0003950"
"36642" "LOC111126019" "GO:0012501"
"36643" "LOC111125861" ""
"36644" "LOC111125463" "GO:0016020"
"36645" "LOC111125463" "GO:0016020"
"36646" "LOC111126101" "GO:0005375; GO:0031902"
"36647" "LOC111125865" "GO:0004536; GO:0006308"
"36648" "LOC111125802" "GO:0007165"
"36649" "LOC111126104" ""
"36650" "LOC111125463" "GO:0016020"
"36651" "LOC111126026" ""
"36652" "LOC111125870" "GO:0000124; GO:0003712"
"36653" "LOC111125875" "GO:0005730; GO:0006364"
"36654" "LOC111126108" "GO:0006629; GO:0008081"
"36655" "LOC111126030" "GO:0005524; GO:0140662"
"36656" "LOC111125463" "GO:0016020"
"36657" "LOC111125878" ""
"36658" "LOC111126111" ""
"36659" "LOC111126032" ""
"36660" "LOC111125463" "GO:0016020"
"36661" "LOC111125882" "GO:0016020; GO:0140625"
"36662" "LOC111126035" ""
"36663" "LOC111125810" ""
"36664" "LOC111125463" "GO:0016020"
"36665" "LOC111125885" ""
"36666" "LOC111125811" "GO:0005581"
"36667" "LOC111126038" "GO:0000977; GO:0005634; GO:0006357"
"36668" "LOC111125888" ""
"36669" "LOC111125472" "GO:0000166; GO:0002218; GO:0016020; GO:0032481"
"36670" "LOC111125815" "GO:0006457; GO:0051082"
"36671" "LOC111126040" "GO:0003735; GO:0005840; GO:0006412"
"36672" "LOC111125890" "GO:0003676; GO:0006139; GO:0008408"
"36673" "LOC111125474" "GO:0005524; GO:0016887"
"36674" "LOC111126125" "GO:0016020"
"36675" "LOC111125893" ""
"36676" "LOC111125478" "GO:0004672; GO:0005524; GO:0007229; GO:0016310"
"36677" "LOC111126130" ""
"36678" "LOC111125896" "GO:0005524; GO:0016020; GO:0016887; GO:0140359"
"36679" "LOC111125481" ""
"36680" "LOC111125824" ""
"36681" "LOC111126045" ""
"36682" "LOC111125483" "GO:0016020"
"36683" "LOC111126136" ""
"36684" "LOC111125828" "GO:0003341; GO:0005929; GO:0036158"
"36685" "LOC111126050" ""
"36686" "LOC111125906" "GO:0003677; GO:0003700; GO:0005634; GO:0007165"
"36687" "LOC111125484" "GO:0016020"
"36688" "LOC111126142" "GO:0016020"
"36689" "LOC111125906" "GO:0003677; GO:0003700; GO:0005634; GO:0007165"
"36690" "LOC111125488" "GO:0004672; GO:0005524; GO:0016310"
"36691" "LOC111126145" ""
"36692" "LOC111125908" ""
"36693" "LOC111125833" ""
"36694" "LOC111125466" "GO:0003677"
"36695" "LOC111126054" ""
"36696" "LOC111126146" "GO:0005634"
"36697" "LOC111125490" "GO:0015144; GO:0016020"
"36698" "LOC111126056" "GO:0009966"
"36699" "LOC111125837" ""
"36700" "LOC111125839" ""
"36701" "LOC111125500" ""
"36702" "LOC111126154" "GO:0031514"
"36703" "LOC111125839" ""
"36704" "LOC111126068" ""
"36705" "LOC111125504" "GO:0016020"
"36706" "LOC111126158" "GO:0016020"
"36707" "LOC111125919" ""
"36708" "LOC111125846" "GO:0005096"
"36709" "LOC111126072" "GO:0008138; GO:0016311"
"36710" "LOC111125504" "GO:0016020"
"36711" "LOC111126137" ""
"36712" "LOC111125922" ""
"36713" "LOC111126075" ""
"36714" "LOC111125923" "GO:0005044; GO:0016020"
"36715" "LOC111126161" ""
"36716" "LOC111125512" "GO:0016020"
"36717" "LOC111125927" "GO:0016020"
"36718" "LOC111126164" "GO:0008757"
"36719" "LOC111125844" "GO:0004519; GO:0004536; GO:0006308"
"36720" "LOC111125514" ""
"36721" "LOC111125930" "GO:0036211"
"36722" "LOC111125854" "GO:0004672; GO:0005524; GO:0016310"
"36723" "LOC111125516" ""
"36724" "LOC111126081" ""
"36725" "LOC111125930" "GO:0036211"
"36726" "LOC111125854" "GO:0004672; GO:0005524; GO:0016310"
"36727" "LOC111126170" "GO:0016020"
"36728" "LOC111126172" "GO:0016020"
"36729" "LOC111125856" "GO:0005737; GO:0007165; GO:0008289"
"36730" "LOC111125530" "GO:0016020"
"36731" "LOC111125936" "GO:0016491"
"36732" "LOC111126172" "GO:0016020"
"36733" "LOC111125859" ""
"36734" "LOC111125531" "GO:0016020"
"36735" "LOC111126087" "GO:0016020; GO:0046872"
"36736" "LOC111125941" ""
"36737" "LOC111125861" ""
"36738" "LOC111126182" "GO:0003677; GO:0006310; GO:0015074"
"36739" "LOC111125863" ""
"36740" "LOC111125942" ""
"36741" "LOC111126093" "GO:0016020"
"36742" "LOC111125868" "GO:0000724; GO:0003677; GO:0005524; GO:0005657; GO:0033063; GO:0140664"
"36743" "LOC111125942" ""
"36744" "LOC111125539" ""
"36745" "LOC111126096" "GO:0016020"
"36746" "LOC111125870" "GO:0000124; GO:0003712"
"36747" "LOC111125942" ""
"36748" "LOC111126101" "GO:0005375; GO:0031902"
"36749" "LOC111126195" "GO:0005730; GO:0006364"
"36750" "LOC111125878" ""
"36751" "LOC111125942" ""
"36752" "LOC111126105" "GO:0002224; GO:0004888; GO:0006955; GO:0016020"
"36753" "LOC111125549" ""
"36754" "LOC111126200" "GO:0004930; GO:0016020"
"36755" "LOC111125942" ""
"36756" "LOC111126203" "GO:0005509; GO:0006851"
"36757" "LOC111126112" "GO:0003950"
"36758" "LOC111125885" ""
"36759" "LOC111126204" "GO:0008083; GO:0016020"
"36760" "LOC111125949" ""
"36761" "LOC111125559" ""
"36762" "LOC111126137" ""
"36763" "LOC111125952" ""
"36764" "LOC111125887" "GO:0016020; GO:0140625"
"36765" "LOC111125892" ""
"36766" "LOC111125564" ""
"36767" "LOC111126214" "GO:0005856; GO:0016012; GO:0042383"
"36768" "LOC111126216" ""
"36769" "LOC111125900" ""
"36770" "LOC111125958" "GO:0016020"
"36771" "LOC111125904" "GO:0016020"
"36772" "LOC111126223" ""
"36773" "LOC111126129" ""
"36774" "LOC111125960" "GO:0005085; GO:0007264"
"36775" "LOC111125906" "GO:0003677; GO:0003700; GO:0005634; GO:0007165"
"36776" "LOC111125570" ""
"36777" "LOC111125961" "GO:0003676"
"36778" "LOC111125907" "GO:0003677; GO:0003700; GO:0005634; GO:0007165"
"36779" "LOC111126222" "GO:0016020; GO:0046873"
"36780" "LOC111125963" ""
"36781" "LOC111126231" "GO:0016020"
"36782" "LOC111126236" ""
"36783" "LOC111125970" "GO:0016020"
"36784" "LOC111126136" ""
"36785" "LOC111126239" ""
"36786" "LOC111125975" "GO:0004531"
"36787" "LOC111126139" "GO:0110165"
"36788" "LOC111125976" "GO:0004531"
"36789" "LOC111125918" "GO:0016020"
"36790" "LOC111126245" "GO:0005509; GO:0016020"
"36791" "LOC111126145" ""
"36792" "LOC111125979" "GO:0004531"
"36793" "LOC111125579" "GO:0016020"
"36794" "LOC111126248" "GO:0016020"
"36795" "LOC111126145" ""
"36796" "LOC111125583" "GO:0016020"
"36797" "LOC111125983" "GO:0004252; GO:0006508"
"36798" "LOC111126251" "GO:0016020"
"36799" "LOC111125923" "GO:0005044; GO:0016020"
"36800" "LOC111126252" "GO:0016020"
"36801" "LOC111125926" "GO:0005044; GO:0016020"
"36802" "LOC111125988" "GO:0005375; GO:0031902"
"36803" "LOC111126253" "GO:0016020"
"36804" "LOC111125594" ""
"36805" "LOC111126150" ""
"36806" "LOC111125988" "GO:0005375; GO:0031902"
"36807" "LOC111126255" "GO:0016020"
"36808" "LOC111125594" ""
"36809" "LOC111125930" "GO:0036211"
"36810" "LOC111126155" ""
"36811" "LOC111126258" "GO:0008484"
"36812" "LOC111125596" "GO:0005524; GO:0006139; GO:0016310; GO:0019205"
"36813" "LOC111125933" "GO:0016020"
"36814" "LOC111125994" ""
"36815" "LOC111126160" "GO:0004252; GO:0006508"
"36816" "LOC111126264" ""
"36817" "LOC111125600" "GO:0005634; GO:0035064; GO:0046872"
"36818" "LOC111125935" "GO:0016020"
"36819" "LOC111126159" "GO:0003723; GO:0005634; GO:0005737; GO:0046872"
"36820" "LOC111125997" ""
"36821" "LOC111125605" "GO:0005737; GO:0008270"
"36822" "LOC111125939" "GO:0016020; GO:0016747"
"36823" "LOC111126161" ""
"36824" "LOC111126269" ""
"36825" "LOC111125942" ""
"36826" "LOC111125943" ""
"36827" "LOC111125615" "GO:0005524; GO:0016226; GO:0051536; GO:0140663"
"36828" "LOC111126271" ""
"36829" "LOC111125619" ""
"36830" "LOC111126168" "GO:0000178; GO:0003723; GO:0005737"
"36831" "LOC111126276" ""
"36832" "LOC111125942" ""
"36833" "LOC111126171" "GO:0016316"
"36834" "LOC111126282" ""
"36835" "LOC111126005" "GO:0016020"
"36836" "LOC111125942" ""
"36837" "LOC111126009" ""
"36838" "LOC111126286" "GO:0005737; GO:0008270"
"36839" "LOC111125944" "GO:0016020"
"36840" "LOC111126291" ""
"36841" "LOC111126173" ""
"36842" "LOC111125942" ""
"36843" "LOC111126293" ""
"36844" "LOC111125623" ""
"36845" "LOC111126019" "GO:0012501"
"36846" "LOC111126297" "GO:0004888; GO:0005230; GO:0016020"
"36847" "LOC111125634" ""
"36848" "LOC111126183" "GO:0003676; GO:0008270"
"36849" "LOC111125949" ""
"36850" "LOC111126020" ""
"36851" "LOC111125952" ""
"36852" "LOC111126023" ""
"36853" "LOC111125637" "GO:0016020"
"36854" "LOC111125638" ""
"36855" "LOC111126188" ""
"36856" "LOC111126028" ""
"36857" "LOC111125641" "GO:0016020"
"36858" "LOC111126304" ""
"36859" "LOC111126191" "GO:0016020; GO:0022857"
"36860" "LOC111126031" "GO:0016020; GO:0022857"
"36861" "LOC111125646" "GO:0005975"
"36862" "LOC111126313" "GO:0003924; GO:0005525"
"36863" "LOC111126037" "GO:0004930; GO:0016020"
"36864" "LOC111125650" "GO:0019901"
"36865" "LOC111125958" "GO:0016020"
"36866" "LOC111126317" "GO:0051225; GO:0070652"
"36867" "LOC111126197" "GO:0003677; GO:0005634; GO:0006355"
